X,Time1-30m-5aA-s2,Time1-30m-1aA-s2,Time1-30m-3aA-s2,Time1-30m-4aA-s2,Time1-30m-2aA-s2,Time2-4h-2bA-s2,Time2-4h-3bA-s2,Time2-4h-1bA-s2,Time3-8h-1aA-s2,Time3-8h-2aA-s2,Time3-8h-3aA-s2,Time4-24hf-2aA-s2,Time4-24hf-3aA-s2,Time4-24hf-1aA-s2,Time5-72h-3aA-s2,Time5-72h-1aA-s2,Time5-72h-2aA-s2,Time6-21d-1bA-s2,Time6-21d-2aA-s2,Time6-21d-3aA-s2
rc_AA892557_g_at,7.796275962,7.54130407,7.723027842,7.83590659386923,7.510230645,10.3745032387489,7.546043731,8.00643735587342,8.20204394255748,8.07234899783465,8.03060863190698,7.834707367,7.755396528,7.79518745242778,7.79825625947446,7.822690641,7.805311881,7.645978164,8.60840403743831,7.713808915
rc_AA892572_g_at,8.521628791,8.436080132,7.877866881,7.75329343936389,8.426952334,7.77353606641187,8.25511414,7.87730002752166,7.59420052574366,7.60153255947523,7.58324245215791,7.834138234,7.823295262,7.87672510578547,7.76309470577432,8.342416419,7.878840465,8.396497285,7.66294435948485,8.073173094
rc_AA892582_s_at,7.574579088,11.05033319,10.78521426,7.49086327517472,10.84591492,11.7127884772096,11.68143022,10.5022072488246,7.52297899649708,7.77667855296847,7.59994449617149,9.446131583,10.32075067,9.8759889324916,11.7493399895178,11.86618069,10.71252036,11.73569284,7.83662905514488,11.88750869
rc_AA892775_at,9.061975125,9.479175184,9.391833545,8.38474974571443,9.221822059,11.7132266195746,9.860975652,10.8303105811997,11.8047665304623,11.6805418249589,12.0299193706903,9.675507671,10.61428571,10.466278560392,NA,11.81706932,11.14154638,8.831915674,10.8723801626845,7.517897328
rc_AA892801_g_at,7.50754603,7.325350961,10.28778323,7.51728286551815,7.502161447,7.48544258809091,8.299657027,7.50241860617537,7.5888448243277,7.50736033601652,7.53281383828612,9.512330803,9.004677899,9.69880684052249,10.9022175612007,7.412149368,8.777890643,7.484903794,7.49325060731597,10.4182164
rc_AA892814_s_at,7.494461864,7.459969623,9.809500348,7.51138383159265,7.437296268,7.53758153194096,7.499660225,7.51064130679951,7.51918524642171,7.53179413645077,7.51216706097384,9.267074661,8.719430065,8.26260991277184,9.72167106389751,7.48247153,8.837511983,7.42492918,7.51397136932588,8.750192601
rc_AA892860_at,8.131786511,9.23217577,8.748369868,7.56589395939308,8.347545184,9.16776802362619,8.287021797,7.60977346879228,7.55055595756885,7.54510789316751,7.54179970021053,8.106254877,8.439954796,8.15755468265711,7.8322676535293,7.748662269,8.161744703,7.909377288,7.57575451686343,8.295801893
rc_AA892895_r_at,11.59146182,11.56060051,11.0263102,11.6678776821246,12.11072824,7.42353071398037,11.8158614,7.46826299275008,7.57151085517893,8.54704153686447,8.79453320946725,11.83205641,12.24621687,11.3541251231077,11.4666457363873,11.14776284,11.76905123,11.81093825,7.45426533796619,11.0737587
rc_AA893002_at,8.308600722,8.348605538,7.673656648,7.781167368756,7.968435689,8.22319274459727,7.717419248,8.19247018135831,7.60005062048344,7.59101276914849,7.5967937712269,7.616201168,7.619213236,7.62798469801714,7.5446685547428,7.613522496,7.647302928,7.760756051,7.65137718212508,7.910810503
rc_AA893127_at,8.524399623,8.69609094,8.299547031,8.01227450529702,8.762929126,7.89857589025311,8.169838689,8.8575549306405,7.51038508647766,7.97586121115781,8.02293820001417,8.972779511,8.825908478,8.73512600450141,8.31304262658096,7.912069042,8.838078762,9.608825771,7.53425512962012,8.435089228
rc_AA893224_at,8.294065945,8.184422083,8.198966374,7.91219032521809,8.15960446,7.60439282051996,8.714380901,7.73473309233444,7.92667184353629,7.88121256527187,7.99185499981186,8.515458367,8.319921815,8.69533986299264,8.2255509313429,7.966279727,8.158272026,8.296002512,7.64731189713113,8.663865032
rc_AA893247_at,7.616981511,7.829153201,7.852771451,7.59561844901692,7.660208764,9.52829079411971,7.645338944,7.76578500871883,7.60961936516993,7.61864182603558,7.6355692608919,7.713602939,7.727286893,7.78526672174713,7.62830310073913,7.585675555,7.681293201,7.672646304,7.65362148262248,7.939458834
rc_AA893663_at,8.041037969,7.819342671,7.639136137,7.65614399913302,7.800676182,7.76427636399299,7.519934313,7.75866588400454,7.57485965785823,7.57286193277187,7.55987107616687,7.556657403,7.570907542,7.56335643682465,7.65565067859034,7.630217269,7.608505128,7.767592759,7.74858849804554,8.181721466
rc_AA893853_at,7.569634974,7.628009864,8.098725367,7.5495498139186,7.650417869,7.59389431963008,7.777913096,7.56404639551239,7.51145573229165,7.50532452497337,7.49529820694807,7.920041099,7.974753375,7.70690625622672,7.56114408462917,7.483940476,7.823152081,7.503413081,7.54488356724289,7.980598332
rc_AA894101_g_at,7.62270456,8.334969686,8.134137755,7.60730191313519,7.646327569,7.77725122982697,8.008799875,7.63376456866929,7.59922416361497,7.57129838199006,7.59569239482804,7.613710618,7.644153581,7.59603198838763,7.89829631213948,7.849714671,7.883972529,7.888126671,9.64536509701761,8.961068093
rc_AA894277_at,8.717540516,8.523569668,7.804494892,7.76192775539888,7.723730769,7.63495853503985,7.757767612,7.63649822594388,7.57718346336217,7.58657806180435,7.59596662104227,7.69814219,7.648841961,7.57245806967652,7.54592155848942,7.677454737,7.602741452,8.19672361,8.08914693594033,8.130123893
rc_AA899106_at,7.984005514,8.641557347,8.071597256,8.01789602174039,8.089162792,10.0834249949971,9.157307908,10.4811800737671,7.60117901488362,7.57481390650841,7.58473430445798,8.466236913,7.956169962,8.02477437494952,8.15509795426609,9.397837695,8.088482942,9.263168857,9.89696847780568,8.882324001
rc_AA899253_at,7.687266397,9.855027528,8.810720362,7.65568614792344,9.081111939,8.37564543387087,8.079289287,7.80037497825979,7.54169601685533,7.50951600530599,7.63112406222442,7.971689547,7.970574338,7.6838437226226,8.97039092133289,9.158161588,8.549111793,8.797632303,7.54234214472041,8.810134943
rc_AA899854_at,7.774654333,7.644824578,7.764027644,7.89636348840513,7.848664267,8.01903130723339,7.619862106,8.68759892825299,8.74190239127216,8.38445506229898,8.47413973672451,7.840585024,7.765360872,7.88483456879834,9.72080572194545,9.32131626,8.526197376,7.751230972,8.02890471498769,7.659867696
rc_AA900769_s_at,8.879561602,8.32597713,8.77617356,7.63155052417414,7.671487524,7.60241181052996,8.42905892,7.55099535233704,7.57701926805413,7.54126202208014,7.52247971874614,8.021884707,7.834266151,7.78164228060907,7.9989560351483,8.948834562,8.15620043,7.589808772,11.1354565836428,9.386342658
rc_AA944397_at,7.578637047,8.268417194,8.247483339,7.53980983975596,7.795602709,11.4788340225132,10.06334982,11.6301027945216,7.70681156264335,7.45336398043123,7.46820301650287,7.849736769,9.840325327,10.1582479228439,8.74232751459234,7.483469099,7.974812692,7.899061559,7.55956379371633,8.817033474
rc_AA945169_at,7.354433556,9.320061146,11.85895842,NA,6.646008824,NA,6.723064465,6.9281904250119,12.1467304380418,12.7181846908856,NA,10.83608754,6.605970897,7.21561745378587,6.90398134662847,6.906382593,6.673930581,6.593716663,NA,6.615903582
rc_AA945589_at,8.137954175,7.84251152,7.938784825,8.25819186800247,8.161291788,8.28787910931059,7.982598326,10.4169581368707,8.65630218288166,8.49660394361955,8.30275177743171,7.914127994,7.985603417,7.96728914781617,8.36056702320706,9.073352011,7.962875688,8.157354399,8.86629542059753,8.167894605
rc_AA946532_at,11.09294495,11.41067435,10.15703982,7.76275006144393,10.60155712,7.43515261823708,8.319300539,7.44077441959513,9.52360895347275,9.41349245265834,10.6165047140052,9.699110549,8.986869696,9.83428702153258,10.4579292251594,8.216546436,9.412061817,10.19068634,7.69326125851917,10.1362914
rc_AA965154_at,9.54242872,9.247181498,8.914764141,9.22846957325844,9.201962024,7.60526372068038,8.425438572,7.62173643622085,9.30635948534023,8.98771935350516,9.99528877694481,8.929672441,8.823861213,9.07391830797842,9.45001427142722,7.865770333,9.138509767,9.329915879,7.52516551630513,9.030738364
rc_AA998683_at,7.839197356,7.81370814,8.802187358,7.85947368826157,9.149380984,7.66468150285999,8.365317114,11.6937041017043,7.61529593152807,7.85255671797023,7.84529593794931,8.86083126,9.49939452,8.73036864301515,9.04450125848972,7.490839736,9.141678197,10.69639229,11.100052070964,9.533647667
rc_AA998683_g_at,8.117931893,7.651696341,8.008059978,8.2373887956966,8.493038274,12.5411828105055,9.999998919,12.6834110741345,12.1848773278084,11.7976969267762,12.1369998374497,10.78251296,11.96176372,11.744954161597,11.9092429084148,11.76785974,11.56294679,7.804669726,11.5519895800486,9.760344495
rc_AI008815_s_at,7.652811105,11.06253555,9.020043051,7.55067217323172,9.878024872,7.57523819098898,7.598656868,7.64075235952052,7.51827284899667,7.51871327803351,7.50822437485328,8.014884322,9.004185441,7.86851072966684,7.51733093825463,7.513674594,7.597619537,8.102607656,7.51251675812621,7.472099624
rc_AI008836_s_at,8.43999525,8.187488232,8.036666403,8.78452134006428,8.184656951,8.67990899823954,8.317025344,8.89638859206369,8.83631325389707,8.1725920743511,8.52211590301501,7.978211568,8.028872321,7.96444203470413,9.1396102039541,9.090321016,8.5066957,8.210052622,7.59845852697298,8.299141465
rc_AI009605_at,7.528250483,10.78132434,10.06767799,7.51803464769771,9.182481243,11.0420722396413,10.45083483,10.9072551740155,7.52237604287497,7.49239653625717,7.48888003901662,8.313790791,9.030279678,7.55728070491241,7.49571893765593,8.11578221,8.063349009,8.475998235,7.54110590214736,9.856826574
rc_AI011706_at,7.95412689,7.761962902,7.870685038,8.03675389432364,7.671298604,9.87953803454967,7.796784801,10.1756546346628,9.02868067275542,8.49149008320089,9.0006329811635,7.6748509,7.780983155,7.87399349700203,7.83893922930187,7.806913366,7.749592546,7.831407481,7.86959452869204,8.385936799
rc_AI012030_at,9.126905299,8.707688652,9.193100726,8.88283821360073,8.782069218,11.4363535611978,10.16419978,10.8130168334657,11.9072612386119,11.0374927257697,11.416283896956,9.746512753,10.43287708,10.5862508963845,11.3249924864427,10.96694328,10.06831129,8.981426785,8.39054315848992,8.892585859
rc_AI012805_at,7.613188609,9.043209207,9.959761332,7.61446130578357,10.32560117,11.6047598460485,10.93417321,11.1922665592883,7.61140421231098,7.65372099410724,7.62374837863313,8.452130662,9.152635174,8.02648903286098,10.7986007185413,11.8512625,9.09388326,11.03126846,7.64760961541604,11.45582616
rc_AI014087_at,7.477154493,11.05176551,11.34614988,7.44863493845134,11.2764282,12.0255429359945,11.8342515,11.5991798893522,7.62584111674865,9.78283116297867,7.80280371855507,10.25451701,10.89413348,10.4259164938672,12.1169579533061,12.55700095,10.99471738,10.75388811,12.2953971028617,12.0900904
rc_AI014091_at,8.940356349,10.30456588,9.197998184,8.78306992960809,8.148428061,10.1385785496366,11.12736686,11.399331330342,7.56931258164794,7.53521846246128,7.62465469669873,7.677974823,8.114103785,7.73163125853121,7.90992328719163,8.415664699,7.685634497,8.211260682,9.36516828464598,8.462014251
rc_AI014135_g_at,7.878942831,7.838415027,7.650939219,9.82294918108785,7.842967054,7.92280496745985,7.522878516,8.17482885221986,9.87865875426752,10.1349135816633,11.5459173576957,7.785323225,7.584453447,7.80381882436821,7.89878286375473,8.429888576,7.736319768,8.141409687,7.81760089868801,7.673066551
rc_AI044716_at,9.356219524,9.543304724,8.452081284,9.45524601568718,8.578727749,10.6242493281085,8.038416071,8.51033893090138,9.97439488312136,9.59261628825386,9.9346119779523,8.353729162,8.226230397,8.34596485016143,7.85106776954713,8.166714022,8.165752861,8.276479647,8.59555014615313,8.464630101
rc_AI059963_at,9.326093669,8.756434499,8.628604009,8.44972210422522,8.484114617,7.98894002498381,8.303624892,7.94175550704873,8.26883568697935,8.2370395803303,8.23307016651688,9.065990254,8.68098755,8.88198871018464,8.26767722918792,8.375430924,8.892576994,8.927129571,8.43718356022206,8.60385673
rc_AI070295_at,8.517634029,7.516438794,7.587553982,8.79419638777699,7.517371768,10.5566115093673,7.583719346,10.5827147238278,9.9178266050196,9.01339201368351,8.71360519422063,7.572424207,7.722446964,7.69279554556044,7.68299940349973,9.739526771,7.700810648,7.691251755,9.86142837050897,7.721674413
rc_AI070295_g_at,7.797833975,7.524413878,7.763331539,8.18401563180064,7.589385028,10.1685461421933,7.907847144,10.2165120850153,10.8437913865185,10.1073032082681,10.026855789975,7.872319933,7.921342237,8.22493732418783,8.21472210299151,9.037348693,8.068969809,7.611165987,8.01586988869647,8.409464508
rc_AI073204_at,9.316551952,8.496051464,9.318092263,10.0757175462289,8.461983109,9.90148878623558,7.819146477,9.22579068052019,10.9202730982521,10.5574729964659,11.1519601468673,9.166095065,8.816072361,9.69768329244851,10.0172956363698,7.744150361,9.124630009,8.20961357,9.03798576995243,8.504177699
rc_AI102562_at,10.05982975,11.62867461,10.6832066,10.5742356492337,10.54811047,NA,12.72994634,NA,NA,12.5419165519967,NA,10.07123938,12.27826945,NA,11.8557837157217,11.13427406,10.3777398,9.346686335,7.68527417821512,8.929456774
rc_AI102795_at,7.585530484,11.37490027,10.31349604,7.55197192979303,9.107002283,7.52978562338854,7.65466634,7.56066275272142,7.53380110230808,7.53500737999644,7.51316938107482,8.663527445,7.793020355,7.5101422369697,9.01987588856763,8.461509036,8.597733742,7.506758598,7.53250881188613,7.346153706
rc_AI103074_at,7.42693529,10.08496226,10.35934118,7.51195998728014,10.6559761,9.43893663755594,10.9107581,11.5520966658051,9.58056922964934,9.01194061257747,9.15999032154003,10.04819306,10.20413994,10.5860435395522,11.6444835325504,12.13163331,10.81248459,11.20089372,7.4858773248969,11.80015055
rc_AI103236_at,8.654355692,10.88223681,9.985419234,7.74924297518723,10.75818685,10.9895286145067,10.78753959,10.9827142492873,7.47549631108959,7.96460382775,7.45504885896538,8.834805735,9.311782378,9.04176223157436,10.0201730155643,11.57478436,9.011313263,10.54637613,7.49085474615672,11.06864467
rc_AI113289_s_at,7.545865201,9.903044952,8.581855,7.55775082287762,8.449546204,11.6220959320938,9.787486784,11.6022194910067,7.57648943612335,7.54382013030375,7.53683307477566,7.757517857,8.306148493,8.22116202798681,8.4832999208936,9.151828806,7.787628223,8.739196865,7.62285831247711,8.261052065
rc_AI145494_at,7.549526462,9.622245007,8.762425564,7.53835408063892,8.06975906,10.0159969532605,9.32338122,9.56037753427558,7.52746513529578,7.51429538827742,7.50147904205556,7.437996741,7.576195056,7.48002840936333,7.45772104303883,7.451100212,7.459798298,7.504359791,7.60752265776994,8.533749625
rc_AI146195_at,9.387276997,8.400579781,8.023690102,9.02595305740878,8.621162756,7.58593397184805,8.220587621,8.41853663864132,9.00434071558921,8.7659782560315,9.04529116558387,8.163683028,8.133526609,8.29851378804498,8.3662911624216,7.564528012,8.221807049,8.332661469,7.65089771681616,7.46886852
rc_AI169327_at,9.740683615,8.558876296,8.686850329,8.32950116706806,8.974516469,12.528804391159,10.60861598,11.9194616228163,12.7225453229844,11.7789789419678,11.7126605645106,10.91697254,11.866824,11.7765502155971,11.2761262235178,11.28708705,10.81259918,8.101580147,9.78902069484246,8.977418842
rc_AI169327_g_at,8.272998487,7.704799421,7.690790027,8.29227393436786,7.940113836,12.4543791826451,9.783528278,12.0614321677346,12.2784954653634,11.5492897606687,11.5842087769561,10.13700006,11.72123456,11.6187602663731,10.9591174799059,10.88747426,10.33912947,7.925977011,10.4707341510807,8.295744294
rc_AI171734_s_at,7.644269817,8.48830645,7.772175842,7.69697219351334,7.775156885,7.80720581440776,7.755569158,7.75977604981441,7.63893063734799,7.58358757079045,7.60263861764763,7.75928938,7.750433269,7.82379654927947,7.7562731779513,7.664280538,7.865225384,8.229349744,7.63500241790088,8.476867966
rc_AI172293_at,7.531095757,10.36220703,9.641924924,7.51599854753802,8.302847092,12.0684608786931,10.27617198,12.1228212204747,7.52493972493525,7.50652700437137,7.51421446129682,7.537189729,8.999723784,7.4701230329319,7.45172137889293,7.458407914,7.434825494,8.77502032,7.52772202718218,7.613997573
rc_AI176456_at,,,,NA,,NA,,NA,NA,NA,NA,,,NA,NA,,,,NA,
rc_AI176460_s_at,7.992373652,7.747321323,9.886873961,11.1020475721413,8.756676714,8.47208133548299,7.727451142,9.14951590056715,11.6795406971848,11.847338845914,11.6389727931781,9.812945725,9.397600525,10.0701087220253,9.74888261557814,8.585088689,11.09193388,7.807159733,9.33570965336612,7.916447001
rc_AI176589_at,7.526213741,9.751616125,10.15987758,7.50837720371773,10.2113487,8.21233422921241,9.983689158,9.08658909152788,7.4149141154167,7.51637215865066,7.46643988288996,9.234143576,10.05857261,9.00043368155722,10.7534887381162,11.17669546,9.890113253,10.82194418,7.63284049291456,10.61645813
rc_AI176658_s_at,8.98518069,8.247750822,9.324274451,8.55007066654937,9.097529836,12.487246826928,10.56411441,12.757592326678,12.6953799867885,12.0886608751439,12.2432773951073,11.78089932,,12.4401614210992,12.3474569415756,11.85849063,12.26258171,8.81706953,11.6648745867177,10.29029321
rc_AI177096_at,7.712326306,8.621793003,8.679187159,7.73720809178323,8.352265524,7.73338977220322,8.588885654,7.64229891250726,8.73340992425033,9.83865466170789,9.80806050612967,8.930509055,9.061012852,9.21851454184042,10.3332748760548,10.56090593,9.479351608,8.530679383,8.16167070900141,8.612292684
rc_AI177366_at,7.843152424,9.518180961,9.399365437,7.72166952497213,8.844872141,7.74333448389749,8.729703113,8.16352994381577,9.47416353055991,9.39192569426925,9.62838252365308,8.674160082,9.191087709,8.8066896730755,10.3896642696765,9.686671508,9.187323788,8.741158558,7.54621248263281,7.9638395
rc_AI177919_at,8.567872895,9.80738396,8.203403595,7.98154113087644,8.746148923,8.20066957690712,8.712527047,7.56221414821158,7.66947128780685,7.56586695927045,7.65332951635078,8.236282825,8.810038816,8.34007203552863,7.75194797894203,8.804090182,8.353811018,8.552397137,7.57062515056186,8.796117515
rc_AI178207_at,7.394979247,10.01021066,10.47596697,7.56848438857643,11.18131057,11.7144955654306,11.30546333,11.7564058786432,7.69368476342647,8.83690499190734,7.88075578575453,9.399057664,9.483464463,8.81807741574264,10.802785263572,11.86992107,9.264674717,11.27758907,12.0933271574473,11.77335133
rc_AI179610_at,8.528953864,8.675681948,8.479886859,7.83020152302243,8.65669961,12.3971278763273,9.23267222,12.2509962570756,11.5611488268035,10.763329027862,11.0429063226517,9.397514204,10.62060874,10.8399518085174,11.9276834733738,10.76489043,10.52934902,8.482534833,7.99184949099195,8.596529905
rc_AI179613_at,7.545132876,9.276279707,9.921818687,7.53918813652328,8.570697663,7.63318495018344,7.348069155,7.55183074813477,7.50014252540266,7.50401389079485,7.57242481485385,8.027233412,7.949277376,7.72627499614747,8.62958397654255,8.399770516,8.48633066,8.915265283,7.58230305303436,9.544977468
rc_AI180013_at,9.501384449,8.799398271,9.468080824,8.55880347145396,8.770701862,7.51237268944783,8.315432929,7.93298857037604,7.68196083658002,8.59067630970348,8.1503249779235,9.194787268,9.000692083,9.34974979724971,10.2726037123595,9.818679544,9.961091304,9.085056388,9.92918237991888,9.216565302
rc_AI180442_at,7.926932148,8.62300633,7.805800691,7.79801751414142,7.768637835,8.59819262596416,7.766238302,8.00791873141318,8.52909362127181,8.59077739508236,8.33503859185474,7.698782729,7.808307516,7.78759073328273,7.66299793931677,7.650399113,7.613575083,7.695510257,7.71036146855024,7.636193942
rc_AI227936_at,7.634023012,8.85555335,7.854105945,7.58148216475102,8.521243843,7.60193539835672,8.580253885,7.59534087578052,7.58805478702043,7.55521797659966,7.60764048680472,8.054563411,7.956545773,8.11715664737375,7.88174992869908,8.736647537,7.983243816,8.631550851,7.58138365915867,8.852338507
rc_AI228548_g_at,7.679875223,8.15816084,8.039728489,7.62630218355819,8.52114608,9.87253982772038,7.66720689,7.71658583521645,7.59903127993564,7.59804449653308,7.58265896821093,7.734106519,7.665029319,7.75479409326671,7.73564894286425,10.35762627,7.734092163,8.673918262,8.04770790569231,9.56261479
rc_AI231472_s_at,7.740258661,7.628791379,8.0319689,7.74722434408782,7.740894355,7.53882769328656,7.665523778,7.53304646638532,7.76999250642848,7.73451810074842,7.70759883014075,8.770647346,8.868491799,8.77637259515776,8.99493908416082,9.55130185,9.011386868,7.595137745,9.0179842727807,8.768995446
rc_AI231807_at,7.473762216,8.570037638,10.83256682,7.49220731458817,9.504301425,11.8812000041572,10.91131728,11.7363267784935,11.3007231987245,10.8316603502959,10.8068843931593,10.20007345,10.89028089,10.9521284516121,12.6083533260606,12.09598988,11.76620208,9.856224096,8.88219659310339,11.28149475
rc_AI232374_g_at,7.839889432,8.304379556,7.967665779,7.89482560496578,7.817363579,7.61884645297099,7.932644372,7.64456426866597,9.23430875665091,8.50845643991181,9.09878173153228,7.728347397,7.909492194,7.89514761050947,8.04980507755318,8.188002794,7.835807802,8.089496684,7.59026867806935,7.757996314
rc_AI232379_at,9.174347826,8.512924421,8.013623402,7.79077345939714,8.165585834,8.25346471734462,7.919950925,7.65246211949332,7.65171760170949,7.58318945603327,7.6141172125645,7.864278188,7.87261101,8.01436639071348,8.52666674977031,9.113695443,7.968103943,8.107883007,7.64109414281101,8.056753193
rc_AI233749_at,7.717269783,8.810122042,9.071395392,7.55326091540028,8.936929524,9.35969119782798,8.013890247,8.88088980206387,7.7167632554875,7.91029360010974,7.71679638177416,8.290925417,8.42785271,8.31810464706726,9.14319703343154,9.580662623,8.194937867,8.769904326,7.75382034533891,9.209150339
rc_AI235585_s_at,7.585584606,7.609408121,8.583189474,7.62104374123846,7.660296477,7.59024640807689,7.922149015,7.58641132288899,7.6203743888209,7.84999222557383,8.43902158859805,8.505513064,8.321709609,8.01980040025919,12.2940667842755,10.3370232,10.57725121,7.776974052,7.54940989249073,7.826800915
rc_AI236721_r_at,7.67652228,7.662214618,7.570273944,7.81700012732119,7.551332209,8.76415272282632,7.502695762,7.80003148530238,7.6590493087159,7.58125787525023,7.57681216210845,7.52172413,7.575576116,7.52646129178545,7.52097153141374,7.546562678,7.524850747,7.760328457,7.89423160932561,7.929631115
rc_AI237592_at,7.567524132,8.480331451,8.470502246,7.53690100935123,7.621547719,9.67647292138173,7.621849479,7.56967893234339,7.54685563651154,7.52738336486286,7.55902610345026,8.153873475,8.438643691,7.95103370713241,7.55796831522018,7.677202709,7.855964513,7.857038871,7.54582503385656,8.779639617
rc_AI639324_g_at,7.619545969,8.28404588,7.980345348,7.58907138758506,7.697448627,7.67588221368288,7.637482692,7.65177134041266,7.57680717519544,7.54804672212502,7.56925764884661,7.616939048,7.686027469,7.56503232638002,7.56734083636118,7.610743608,7.61062591,7.950686067,7.67486711530255,8.154667736
rc_AI639347_at,9.445873874,8.488312452,8.437515755,9.51666360101321,8.71413902,7.53915506292259,8.401311462,7.81819516443329,7.52091657121626,7.52055684963771,7.7325840967096,8.905566937,8.604372526,8.73931564248833,8.45726596778432,8.539923269,8.604595779,9.055293686,7.55527111625277,8.724769056
rc_AI639387_at,7.572977429,7.9238408,7.779970818,7.70348719251725,7.910156386,10.7138434924175,8.081623382,9.93020756114552,10.1158250105762,9.2782455662125,9.66989269558315,8.178770057,8.235632981,8.76566169924945,8.43527911406894,9.987796232,8.219098252,8.006634249,7.96852284923644,8.405191766
rc_AI639411_g_at,7.635578189,9.228376819,8.709167819,7.57743011126435,8.288810733,7.8515295138884,8.683302862,7.57532329098007,9.63423874354272,9.72697060531748,9.61208821415114,7.98813591,8.504177751,8.22506188092931,8.21928893531927,9.73943394,8.086507858,8.185282238,7.57054553567927,7.469322712
rc_AI639447_at,7.782098519,8.962584032,7.879693455,7.64384849620873,7.858988092,7.62028434193294,8.095462875,7.65854714218658,7.58500615709006,7.55007278821959,7.55655217143311,7.646855614,7.690591704,7.70125227001975,7.66886037835714,7.979938249,7.608693919,8.312567854,7.5994100146781,8.279535023
rc_AI639499_s_at,7.607615981,8.505492741,8.305247286,7.60898216760322,7.790610408,8.96321148410023,7.614780136,8.3053171424797,7.59395117197103,7.57543697796326,7.548248421128,7.791971234,7.787347993,7.77872908565633,7.64570569389629,7.717678382,7.810927314,7.879977272,7.64268736953633,8.295271202
rc_AI639521_at,7.706772,7.961041475,7.540379076,7.72924551719228,7.663058898,7.7748267559745,7.556015322,7.90569324742423,7.64799746077108,7.56667834389944,7.56969734266523,7.498712505,7.514066083,7.51860332711489,7.50607726769033,7.622910954,7.503023649,7.800243051,7.85163309073252,7.768679288
rc_AI639534_g_at,8.31120586,8.01297333,7.989932018,8.50435622812969,8.179058971,7.617242814621,8.097241837,7.78222282457751,8.31501602518345,8.4421621900081,8.42519570152667,8.141555318,7.953981224,8.50337342285952,8.30406275582144,8.29163958,8.164712825,7.988075496,7.98944332931239,7.960369555
rc_H31217_at,9.232739379,7.772058999,7.736543721,8.82803747637792,7.8984595,7.83217377252057,7.68082846,7.88894412975791,8.45784333903649,8.82675506646169,8.3356324524122,7.952576693,7.775532793,8.25110382336089,7.734590281979,7.574543246,8.065794443,7.678921611,8.06959587212277,7.745176552
rc_H31847_at,8.208572502,7.781496309,8.202122047,8.68451652550383,8.133356718,8.88833747728362,8.139782057,7.79569968947972,9.85802268300445,9.20357392777286,9.63994591174619,8.166493109,8.159823092,8.34616708128572,8.14985620728853,8.181577428,8.172448163,7.928474065,8.58885836324063,8.156736043
rc_H33629_at,8.194031094,9.112071585,8.061579532,7.55317809034894,8.039602418,8.35872582189472,8.255087215,7.61054269573251,7.52646767137758,7.52932206899956,7.51810028813505,7.70150444,7.795456945,7.79205748304228,7.61801336566564,7.671226458,7.662661947,8.979595776,7.59337077380225,8.589567342
S57478cds_s_at,8.014160148,7.722071789,7.657386789,8.17222393301595,7.771174882,9.8633838079189,7.768743759,9.80430426221009,9.64861987065252,8.8617927614947,9.11550460503106,7.79222922,7.832307188,7.92779702374462,9.01404909664483,9.029817582,7.83066534,7.789237617,9.37632273954367,7.664017016
S58745_at,7.732047168,7.642960504,8.24779488,7.76052200443408,7.739649891,7.61537652872972,7.835157111,7.61612315201048,7.81308693775524,7.78074157567155,7.8364840449292,8.39112655,8.24520047,8.2993650833246,8.16381603333319,7.731723987,8.05029566,7.906786468,7.67945410927485,8.015720842
S61868_at,9.367457525,10.20080674,10.11702562,9.37509197709539,9.76887615,11.3776768130796,10.03949845,11.7892314719442,11.9493645449477,11.629754954914,12.0322506635299,10.16879058,11.03499839,10.6062909290875,10.5137400424694,10.37989106,10.21679107,10.32550671,9.61420896705559,10.83222267
S61868_g_at,9.225934045,11.06031572,11.16839409,9.77640904078043,10.85562024,11.5417447279433,11.06030857,11.1606452586878,12.6894740611217,12.1769799828833,12.4239651844524,11.03740678,11.34366198,11.2990488255904,11.410301482515,11.38866426,11.15627275,11.26309715,8.91383040991506,11.2969111
S63233_g_at,7.483012947,12.25228629,11.2255388,7.37059012239826,11.2670995,11.755977648476,11.38497634,11.2176283932068,7.41429650217152,7.53542991841181,7.49596846665867,9.839405627,10.9096936,7.34835916357584,10.2058807499568,10.1937207,9.875230465,11.27353646,7.56163546423501,10.57765496
S63521_i_at,7.572411792,8.744224802,8.144788509,7.58344894814807,8.448153415,11.6896524410693,7.916422628,11.3470527414089,7.63257532004916,7.61592322491734,7.53180323791148,7.832428739,7.904409462,7.77874467813451,7.58761745817823,7.605577875,7.605531785,7.697753227,7.88845503476537,7.477524037
S68589_s_at,7.522625393,8.346192795,8.168818367,7.53526405480547,7.927674496,9.92551512750481,8.000646721,7.5943595892063,7.54224107567087,7.51692576402808,7.54360610113986,7.897359749,8.243205005,7.94037589397676,7.89240459597596,9.453110468,7.872432989,8.376994463,7.62599046434381,8.53703844
S69315_at,7.479345508,7.477342542,9.109615336,7.44906883246337,7.56809608,8.33461459310553,9.488282471,7.51224011083483,7.70766394274901,7.57300168956655,7.65616354715355,9.047719439,8.554915657,8.45974108591503,9.85210542292416,7.50201772,9.550349348,8.2367934,7.4957719936463,9.934747108
