"JMR-RatInj30m-5aA-s2"	"JMR-RatInj30m-1aA-s2"	"JMR-RatInj30m-3aA-s2"	"JMR-RatInj30m-4aA-s2"	"JMR-RatInj30m-2aA-s2"	"JMR-RatInj4h-2bA-s2"	"JMR-RatInj4h-3bA-s2"	"JMR-RatInj4h-1bA-s2"	"JMR-RatInj8h-1aA-s2"	"JMR-RatInj8h-2aA-s2"	"JMR-RatInj8h-3aA-s2"	"JMR-RatInj24hf-2aA-s2"	"JMR-RatInj24hf-3aA-s2"	"JMR-RatInj24hf-1aA-s2"	"JMR-RatInj72h-3aA-s2"	"JMR-RatInj72h-1aA-s2"	"JMR-RatInj72h-2aA-s2"	"JMR-RatInj21d-1bA-s2"	"JMR-RatInj21d-2aA-s2"	"JMR-RatInj21d-3aA-s2"
"X62160_at"	12.2763030673567	12.2796434152798	12.2793693996298	12.2786227065815	12.2793676062965	12.2804261308022	12.2799680061851	12.2796941176941	12.2793804268005	12.2788690342522	12.2793918510932	12.2783459430895	12.2774755263631	12.2786768008464	12.2777847888404	12.2795656691615	12.2772459721637	12.2798429984259	12.2800359319267	12.2801893370329
"X62166cds_s_at"	12.2482917389269	12.2535994658763	12.2528146506803	12.2486715002091	12.2527802157857	12.2529201889483	12.2522174033888	12.2525639256606	12.2512050083539	12.2512584328723	12.2516261103459	12.2506843452947	12.2519562818911	12.2506817738526	12.2559637487555	12.2539839416936	12.252668650437	12.2527761554458	12.2525278694993	12.2527152241604
"X62322_at"	12.2968159477527	12.2972168403154	12.2976486962419	12.2971073435496	12.2971916703137	12.2974315051526	12.2973041093943	12.2972480934765	12.2973545290774	12.2973056145984	12.2973303262379	12.2975936965179	12.297918687175	12.297707194975	12.3023410313872	12.2996052281435	12.3004317637985	12.29714561023	12.2974747644595	12.2976473971173
"X62322_g_at"	12.2923325626567	12.2940125507831	12.2932218981056	12.2931534066468	12.2937931907446	12.294446140653	12.2937377930168	12.2940675832983	12.2936701129207	12.2934465217578	12.2936142866211	12.2936281797145	12.2955275358133	12.2944650007948	12.3029393982328	12.2994182116531	12.3015075667303	12.2940792136347	12.2941564627378	12.2949781183919
"X62482mRNA_s_at"	12.2767897924845	12.2803646853169	12.2836300331755	12.2781148656709	12.2806629770838	12.2800332214987	12.2801283128292	12.2803740765964	12.2797256461949	12.2802234306475	12.2798554876567	12.2796062819072	12.281177118332	12.2797902873682	12.2839416579067	12.2817493338	12.2803671609222	12.28014602329	12.27938601091	12.2801965164019
"X62528_at"	12.3013307150162	12.3022153175776	12.3023038879908	12.3018550788021	12.3017842651592	12.3022349228517	12.3018672332939	12.3022829583614	12.3025965624223	12.3024950970506	12.3024342600275	12.30206222444	12.3035587808657	12.3028161256578	12.3030137420756	12.3022271253357	12.3024996233978	12.3020275353585	12.3020723084959	12.3020682781397
"X62660mRNA_g_at"	12.3036116800172	12.3039920114202	12.3040153991381	12.3037528430427	12.3039762767255	12.3038725197743	12.3037107261022	12.3038892455877	12.3038332739563	12.3038653045156	12.3038091839542	12.3032219708893	12.3030075593429	12.3034342821503	12.3038314804908	12.3039539290628	12.3033711247978	12.3039023985052	12.3039312669482	12.3038728721468
"X62671cds#1_s_at"	12.2152436275692	12.2197816129035	12.2215642462185	12.2194806047242	12.2211239578181	12.2213437318188	12.2214411374371	12.2214753841857	12.2206702579028	12.2213754494842	12.2203985067485	12.2198636247583	12.2204258355721	12.2201343431814	12.2235874429197	12.2263634967305	12.2207274924396	12.2204974301883	12.2218313016014	12.2214349876017
"X62839mRNA_s_at"	12.3009799955892	12.3028010565907	12.3023460464326	12.3014204985306	12.3017419401891	12.3017020751009	12.3015877933366	12.3016644912988	12.3014667646847	12.3014565630969	12.3015397917105	12.300751715994	12.3003936757416	12.3006902601207	12.3004736839977	12.3014884995324	12.3003642198147	12.3017754251057	12.3016488401788	12.3018257853152
"X62840mRNA_s_at"	12.3003135516778	12.3017108837822	12.3014988079961	12.3008019186458	12.3009198903745	12.301140048928	12.3010853102292	12.3010366026064	12.3010340675931	12.3010438162716	12.3010828155336	12.3005548663512	12.2998920034887	12.3003515114755	12.3000597913854	12.3012107859139	12.3000563919523	12.3013663738691	12.3010283370046	12.3014020730146
"X62841mRNA_at"	12.3025929790339	12.303302704853	12.3032955330186	12.3031996763385	12.3031081952152	12.3032793572528	12.3032915882196	12.3033124658593	12.3033702933362	12.3033135253175	12.3034719793844	12.3028686195045	12.3026713160727	12.3029222897305	12.3030832467484	12.3032508394726	12.3027113937155	12.3033138018144	12.3033033440926	12.3033605285797
"X62875mRNA_at"	12.2830991696664	12.2849841104423	12.2856204605822	12.2838765131194	12.2834585183853	12.2840635004284	12.2841431502483	12.2843718033878	12.2841125457765	12.2844313094853	12.2846980416436	12.284980891313	12.2864166317188	12.2840878082756	12.2856919262453	12.2841855559947	12.2843197762206	12.2840641408519	12.2841541824762	12.2842315771267
"X62875mRNA_g_at"	12.3012887849069	12.3014725506896	12.3025341324476	12.3015698083651	12.3013186956534	12.3016038293919	12.3014874202586	12.3016463112634	12.3022378825418	12.3024333597069	12.3022245836883	12.30264889962	12.3031566243663	12.3020849892126	12.3031089376762	12.3017322015387	12.3022982341176	12.301561385164	12.3016956695883	12.3016653723043
"X62950mRNA_f_at"	12.3081379510114	12.3084267076774	12.3083545267443	12.308280905716	12.3084593757646	12.3082921227392	12.3082844775898	12.3084636603866	12.3083849609504	12.3083310203032	12.3084179437068	12.3080820737474	12.308134979366	12.3083333621753	12.3084507820665	12.308342614012	12.308060956599	12.3084724263838	12.308293797188	12.3083181836755
"X62951mRNA_s_at"	12.3089898063078	12.3093746706684	12.3093912465158	12.309258125421	12.3093181265586	12.3092441754984	12.3092168686303	12.3094361762051	12.3092832008576	12.3093071805437	12.309336755939	12.3094790657409	12.3098948934418	12.3095298052563	12.3094066072446	12.3092299493261	12.3093611383713	12.3095125465473	12.3092372085735	12.3092393168227
"X62952_at"	12.3020305164699	12.3021241565558	12.3030693788901	12.3013828907277	12.3018426473149	12.3022506092465	12.3017849948267	12.3017881174578	12.3026046080963	12.3024943424714	12.3026799213717	12.3059096803718	12.3075841714857	12.3044916278356	12.3147962784511	12.3096710566443	12.3100313647994	12.3022321214106	12.3023943258209	12.3031871403432
"X63375exon_at"	12.2972342614499	12.2980399418673	12.297938768195	12.2981974810808	12.297862164394	12.2984785302321	12.2986715841399	12.2983569073814	12.2985595491897	12.2981302348445	12.2982174426575	12.2976172865549	12.297153653822	12.2978006728078	12.2974896001093	12.2982339177494	12.2973593049187	12.2984265644412	12.2987906809982	12.2986789372046
"X63722cds_s_at"	12.3041376240589	12.3042906896983	12.3042518613816	12.3043134784667	12.3043632309532	12.3044682821491	12.3043890415137	12.3045772596756	12.3042944549651	12.3042516655936	12.3042966075673	12.3037541505099	12.3034243315101	12.3038830667383	12.3040320853432	12.304503753588	12.3038349977871	12.3043758006729	12.3045295961601	12.3044284479962
"X63744_at"	12.3096627888089	12.3099642979128	12.3099122115487	12.3097877519035	12.309738846025	12.3098396952421	12.3096992885426	12.3097822411624	12.3097718454023	12.3098051486415	12.3097959248436	12.3095168318355	12.309279632825	12.3095765591182	12.3095372975463	12.3096816262304	12.3095315284327	12.3097627047715	12.3098060723197	12.3097950248096
"X63744_g_at"	12.3029602690606	12.304378252787	12.3047691939266	12.3035128951368	12.3040347242578	12.3041639309215	12.3033350720836	12.3039858472269	12.3038000785402	12.3037626307318	12.3038911644454	12.3031681479748	12.3031325628052	12.3032993460237	12.3031699995525	12.3037204198514	12.3031539382685	12.3040422601577	12.3039778603428	12.3039542907452
"X64403_at"	12.3086038759365	12.3088399750949	12.3087963890114	12.3088616329125	12.3087339921141	12.3090172029864	12.3088530591071	12.3090511332263	12.3088870158814	12.308793296063	12.30888416343	12.3081987942439	12.3082876194072	12.3085384542753	12.3086327351121	12.3087745052606	12.3084130107087	12.3090178926593	12.3089393090205	12.3089490690446
"X65036_g_at"	12.3004319641444	12.300905025697	12.300814957351	12.3007788206399	12.300847759168	12.3008856011865	12.3008872415541	12.3008903030902	12.3008654671138	12.3009141424443	12.3008421067897	12.3010463922185	12.3008058213358	12.3010559790102	12.3007872662489	12.30090496147	12.3009365129531	12.3008038949652	12.3009389623347	12.3009611018341
"X65228cds_s_at"	12.2795156093202	12.2802598820097	12.2801924809167	12.2799593353094	12.2803468601407	12.2802748776293	12.2799909272006	12.280123835525	12.2799517041231	12.2800534138964	12.2800478927046	12.2789923424323	12.2792997674616	12.2797333352584	12.2805228695486	12.2810959181417	12.2795881883163	12.2801746666872	12.2801758366079	12.2802233317887
"X65948_at"	12.3045599960401	12.3051303241591	12.3046943401897	12.3048388137893	12.3049758105281	12.3052190923506	12.3050240983788	12.3051598474085	12.3049252510371	12.3048487910897	12.3049471713732	12.3045188724185	12.3044178626271	12.3047612665984	12.304760365902	12.3050925285248	12.3045701737742	12.3051357412467	12.3050047236552	12.3051057100131
"X66022mRNA#1_s_at"	12.3003331842545	12.3015738044784	12.3017442336185	12.3014791925434	12.3015676919666	12.3023225730375	12.3020436226233	12.3020378424748	12.3018178083794	12.3016018408503	12.3017420092065	12.3009361971193	12.3004309943949	12.3012284142987	12.3009309031489	12.3014834938332	12.3006374995792	12.3017144452453	12.3021814758888	12.301971525654
"X66366_at"	12.3050973759179	12.3058448992688	12.3054322079119	12.3054284153208	12.3055442379025	12.3057827141527	12.3054718799525	12.305655817643	12.30556025857	12.3053695224014	12.3055394025194	12.3047455291811	12.3048653622155	12.305032261662	12.304794618829	12.3054807706906	12.3047456192281	12.3057474225782	12.305565733393	12.3056874119752
"X66369_at"	12.2630905546883	12.2668899284531	12.2669437530089	12.2616781749875	12.2666503570798	12.2653337309253	12.2647920706425	12.2653951192647	12.2643337968891	12.265071413138	12.2639597062615	12.2643529479291	12.264483681615	12.2646073372481	12.2654473139084	12.2662830957052	12.2642894271141	12.2649407138712	12.2644974804197	12.2652897733137
"X66370_at"	12.2618615606253	12.2656245645523	12.266116814003	12.2634148339454	12.264949746413	12.2663274465844	12.2660320013617	12.2669260328078	12.2656571022126	12.2660379610983	12.2660012267249	12.2647502881721	12.2675085048593	12.2662928314984	12.270894608922	12.2687093829746	12.2663312621377	12.2649519112537	12.2651014272082	12.2661672017412
"X66494_at"	12.2944564749061	12.296879356489	12.2963613973304	12.2956829281248	12.2962924510365	12.2969436137046	12.2965095460385	12.2964974641453	12.2965209909036	12.2960645804221	12.2964333780196	12.2953775222995	12.2954049093279	12.2959299736228	12.2951331444927	12.2963657256962	12.2954588955732	12.2968172767859	12.2961717751454	12.2970989529826
"X66845_at"	12.2809148841186	12.2829568395653	12.282136987234	12.2813971227138	12.2820703089667	12.2821067483103	12.2823824664611	12.2821889631471	12.2818099204304	12.281951769636	12.2818533122146	12.2811083854041	12.2803985796506	12.2812433732123	12.2803356334186	12.2819113573852	12.280901052105	12.2821224566742	12.2820583712047	12.2822449673972
"X67108_at"	12.3093191373667	12.3095008967835	12.3094800043682	12.30947181021	12.3094179819426	12.3095407052118	12.3096251040921	12.3096756071876	12.3094936605132	12.3094831164609	12.309459629596	12.3089917249683	12.3090121607326	12.3092540813784	12.3092803214287	12.3094154866358	12.3092313309155	12.3094726887252	12.3094977866913	12.3095160617641
"X67241cds_at"	12.2666985722277	12.2691656194454	12.2689482860818	12.2683363156882	12.2685586745334	12.2692812751293	12.2693058800348	12.2687858195826	12.268783699387	12.2683628195058	12.268673770711	12.2678970922075	12.2698584727135	12.268137767558	12.2677176772634	12.2686042224559	12.2675153988357	12.2689946846809	12.2696923229874	12.2697680455823
"X67250_at"	12.1994241838601	12.2038936337598	12.2039306141438	12.2001660180326	12.2019652610575	12.1992385269953	12.2024802926731	12.2015679955853	12.1996269842836	12.2009235183769	12.2014956801339	12.1988990771892	12.1978829193491	12.1949652211729	12.1943168371912	12.2000336064392	12.195568749956	12.2024153047789	12.1990602761267	12.1997892121098
"X67269_at"	12.3043687863582	12.3045780887547	12.3046021500469	12.3045621687539	12.304405770021	12.3048404876615	12.304430430295	12.3046472176859	12.3046388929379	12.3046481601044	12.3047164183628	12.3047439078829	12.3042922203589	12.3046528285852	12.3044642064123	12.3043795992005	12.3045126875582	12.3046034583912	12.3045721900726	12.3046742617786
"X67788_at"	12.2940862578764	12.2953132244606	12.2960986564758	12.2943231998526	12.294783682988	12.2954485703666	12.2944483836314	12.2952158922944	12.2953577713711	12.2954274167104	12.2953011843139	12.2957455015726	12.2968046169793	12.2951675876272	12.2952729648557	12.295236297501	12.2953741262908	12.2946536046516	12.2949085764339	12.2950801699655
"X67859_at"	12.3056510721032	12.3062419523875	12.3059801004396	12.3057310025448	12.3058436642002	12.3060122582712	12.3058697965894	12.3059661134827	12.3059185734175	12.3058936793917	12.305883614276	12.3055712507474	12.305592781199	12.3056879936568	12.3056066136879	12.3059216347041	12.3055382457985	12.3058892431323	12.3059568051045	12.30599463963
"X67877_at"	12.3094712971466	12.3098734757642	12.309866214134	12.309658160045	12.309650263268	12.3097264873024	12.3096084510739	12.3097050485802	12.3097541448765	12.3097656954413	12.3097168990516	12.3092598917854	12.3092069355042	12.3093976029758	12.3095396133499	12.3096609775268	12.3092669213732	12.3096999010439	12.3097076840099	12.3097111156677
"X67877_g_at"	12.2993267246664	12.3002088136948	12.2999347385498	12.2995311197372	12.299874437576	12.3000237302036	12.2998337471111	12.2999674020924	12.2999581622831	12.299872865757	12.2998934367193	12.2994172302824	12.2993761912757	12.2995388606318	12.2996066901903	12.2999020154402	12.2992692410589	12.2998827400253	12.2999367787933	12.2999423251761
"X68101_at"	12.2859367488109	12.2874857354236	12.2865854789894	12.2863106679951	12.2866959318266	12.2877468942081	12.2872783417867	12.287389712726	12.2871282115588	12.2868814767122	12.2871675851725	12.2856201487148	12.2853216220682	12.2863571861653	12.2856538581326	12.2870845600146	12.2855751107367	12.2869993065216	12.2873307158305	12.2876544482641
"X68199_at"	12.3060552695236	12.306424020159	12.3065410308836	12.3064061672603	12.3062155841153	12.3064848232019	12.3063797220044	12.306479128739	12.3064987481825	12.3064775071881	12.3065280730456	12.3063687626843	12.3064557386712	12.3064344272488	12.3063410737096	12.3063416217861	12.3066047825251	12.3065099895429	12.3064987000632	12.3065105113025
"X68283_at"	12.2664588624143	12.2700457858346	12.2717869319308	12.2677803209955	12.2695429990522	12.2701955187514	12.2702047872494	12.2701758000516	12.2699691286874	12.2705180821564	12.2699405613045	12.2701931841601	12.270197056661	12.2706055688526	12.2743124127161	12.272758103879	12.2710235909703	12.2700106911452	12.2701024995689	12.2703642961588
"X68394_at"	12.2898025700003	12.289530072592	12.2899429025442	12.290000872723	12.2895608984734	12.2897995219983	12.28942228274	12.2897645540634	12.2899344471696	12.2900035165365	12.2901099334036	12.2898456023176	12.290645833191	12.2899393808934	12.2899472845137	12.28971938763	12.2907183182715	12.2898571930676	12.2897394875048	12.2897931420341
"X68878_s_at"	12.2985742432672	12.2991960422451	12.2990769405985	12.2990176508785	12.2990755087533	12.299321036491	12.2993144974016	12.2991420369443	12.2990765899118	12.2990119225249	12.2990450789587	12.2987355498061	12.2985873999122	12.2987378515162	12.2986232985297	12.2990001667058	12.2986912905313	12.299496882632	12.29928162079	12.2993828397269
"X70223_at"	12.3031380423659	12.3037470083375	12.3038926402574	12.3034359809774	12.3034181284598	12.3035125758735	12.3035070411979	12.3036057318427	12.3035268589849	12.3036380817731	12.303627259389	12.3031983275218	12.3030101722896	12.3032056876805	12.3035097762164	12.3034885621999	12.3032022655687	12.3036270038416	12.3035736134759	12.3033828329652
"X70369_s_at"	12.3066638001676	12.3066276665239	12.3069786190559	12.306740344579	12.3065752952332	12.3066641273022	12.3066058554863	12.3066520021822	12.3067835085692	12.3066937042168	12.3067567030958	12.3068253868842	12.3071563768942	12.3068753128273	12.3085095565871	12.3074353965301	12.3076049148604	12.3067357952251	12.3069025758278	12.3068619936752
"X70706cds_at"	12.3004733727494	12.3013553954673	12.3009101340381	12.3010885823629	12.3013495644679	12.3014129031158	12.3013585390223	12.3015081409254	12.3013203215442	12.3012300552564	12.3012684667377	12.3006611694191	12.3005777007829	12.3008626798974	12.3010093353045	12.3012358836591	12.3005740141626	12.3015052271277	12.3013981543909	12.3014365109082
"X70871_at"	12.2806438676885	12.2843566167522	12.2831980671053	12.2815558601237	12.2827181282176	12.2829993553254	12.2827516283191	12.2828846343171	12.2834360339068	12.2831598029571	12.2830277539504	12.2811308857689	12.2835876717512	12.2824845540471	12.2821397526285	12.2834631422189	12.2809484457059	12.2830501828414	12.2837237311663	12.2833869857893
"X71127_at"	12.2956546060366	12.2967610290211	12.2976236692447	12.2962794189401	12.2966036467149	12.2973123025987	12.2969127703047	12.2969597890189	12.2970047211824	12.2969435614189	12.2971178159453	12.2984321340779	12.3005192898647	12.2990208796813	12.3045306809975	12.3017832226749	12.3048989331664	12.2966236662015	12.2969344399177	12.2973453444993
"X71127_g_at"	12.3031894999135	12.3037876269373	12.3042817158754	12.3036528682482	12.3038117556217	12.3041966629589	12.3040733380512	12.3041306284818	12.3039713505602	12.3038745287453	12.3041232105849	12.303830133089	12.3049801275378	12.3042689532797	12.3083670647024	12.3066764647699	12.3085982588556	12.3039142424634	12.304184392057	12.3043118074026
"X72757_at"	12.3021501809026	12.3030290222076	12.3030346258006	12.302897530026	12.3033383410733	12.3030165003995	12.3032227090193	12.3031168162386	12.3030291258907	12.3029368063942	12.3029199035605	12.302380492849	12.302297706262	12.3026773258317	12.3030779401037	12.3032086670212	12.3025736283664	12.3031389636773	12.3032255125948	12.3030929142706
"X72757_g_at"	12.2168373028851	12.2222421332403	12.2215769211051	12.2194068743355	12.222758748594	12.2219015616341	12.2216538750723	12.2220668543307	12.2213806691844	12.2211530959604	12.2209222697658	12.2198049681616	12.2205507675314	12.2184366235524	12.2203478372021	12.2225347825248	12.2188068989676	12.2211102706137	12.2223343947243	12.2212454640507
"X73411mRNA_s_at"	12.2224880515803	12.2300475742017	12.2301278209718	12.2269019716964	12.2287883993424	12.2292595237043	12.2289240299072	12.2286373608258	12.2279351811612	12.2279826645327	12.2277254963284	12.2275390330056	12.2272517965118	12.2254632036395	12.2238505949016	12.2261860273899	12.2239583053636	12.2290643423662	12.2284589315491	12.2290710267411
"X73911_at"	12.3050456832328	12.3051383760356	12.3051389222018	12.3051067162365	12.3050058424307	12.3050627763298	12.3049739679415	12.305111223001	12.3051611015533	12.3052446670666	12.3052048661399	12.3058523259494	12.3058416387649	12.3051960389425	12.3051133794613	12.3049594511377	12.3057046378484	12.3050335726683	12.3050497921518	12.3049642352718
"X74226_at"	12.2967369238176	12.2974689950471	12.2976666465911	12.2972486548563	12.2971780730394	12.2974123976606	12.2973842541475	12.2974329232589	12.2974616266129	12.2973538601181	12.2973118625015	12.2971622360663	12.2963745392421	12.2972935711833	12.2970245769759	12.2973548113647	12.2973610212364	12.2974644081444	12.2973901527612	12.2975369747631
"X74293_s_at"	12.308031718954	12.3083479375553	12.308210066475	12.3083408865201	12.3084845222856	12.3083419632363	12.3084343685969	12.3083508249376	12.3083532165161	12.3083316046341	12.3083654283565	12.3081000446847	12.3079109532236	12.308103309082	12.3083532448401	12.3084759266033	12.3080621236644	12.3083416015843	12.3083980960753	12.3083900229034
"X74401_at"	12.2888858086271	12.2908160964564	12.2903612573784	12.2898087480599	12.2904656143644	12.2912054480207	12.2904789207474	12.2906572675928	12.2909784801944	12.2906024572474	12.2908970927474	12.2899371211122	12.2898265204901	12.2904006339804	12.2908019807142	12.2906099909898	12.2905067834656	12.2908405682491	12.2906005029368	12.2909437573025
"X74402_at"	12.2554645701915	12.258710579903	12.2579842957403	12.2580328105582	12.2577298245253	12.259474700916	12.2599226434046	12.2591581225439	12.2590992076824	12.2584105852905	12.2591567181014	12.2579749276131	12.2565634605149	12.2582167083977	12.2567119577824	12.2575034125789	12.2571107889519	12.2594483922868	12.2591999237847	12.2608528136572
"X74800_at"	12.3048114552833	12.3050068666578	12.3050473048299	12.3048291826702	12.3047092665399	12.3050238032441	12.3049001565609	12.3050206172553	12.305084099267	12.3050269088549	12.3051637726023	12.3052820427454	12.3053511071135	12.3054118125952	12.3052036578718	12.3047049242485	12.3052686964226	12.3050625172471	12.3049456600629	12.3050048563534
"X75207_s_at"	12.3037137713953	12.3038223614479	12.3039133631935	12.3037958734446	12.3037076939887	12.3037887564707	12.3036923447914	12.3037948479199	12.3038883158931	12.3039185742837	12.3039391324122	12.3042513119723	12.3037556973517	12.304097198487	12.304518253365	12.3038898432164	12.3042768550275	12.3037270812265	12.3037836413078	12.3038421777227
"X75253_at"	12.2545986583281	12.2600141500478	12.2602310011132	12.2569026172482	12.2585054795808	12.2603252653568	12.2586459819174	12.2591632318259	12.2589916304357	12.2593900196385	12.2587582096766	12.2585516944779	12.2593953091551	12.2576075560994	12.2572369560389	12.2587553651739	12.2572993353458	12.2584676959777	12.2589039783578	12.2591800903264
"X75856_at"	12.2538597510991	12.255724050619	12.255130139442	12.2560108191722	12.2559172814968	12.2595205225557	12.25691135192	12.2584949557293	12.2575958027348	12.2567846734578	12.2575336430048	12.2549649920526	12.2539120154978	12.2562427369754	12.2570316144276	12.2569020043986	12.2559179448155	12.257541307877	12.2579036365843	12.2587650668577
"X76453_at"	12.3072574866116	12.3077396719798	12.3078215049341	12.3074116564321	12.307588434498	12.3076201955024	12.3073632259454	12.3076054642522	12.3074941771375	12.3074553706539	12.3074645140729	12.3071811422845	12.3068553178188	12.3071928805824	12.3073573007648	12.3076880025297	12.3071787285851	12.3075423968976	12.3075530914135	12.307643957026
"X76489cds_at"	12.2919104234051	12.2935514668143	12.2939719327808	12.2932855224665	12.2929552674412	12.2939089459335	12.2932964745784	12.2944164100769	12.2944494330399	12.2948059126844	12.2944440662706	12.2930745116478	12.2935514861318	12.2933586108241	12.2961320007613	12.294643381908	12.2948550080683	12.2940031483639	12.2938682261891	12.2943655281139
"X76489cds_g_at"	12.2861719741928	12.2881069299988	12.2886067597387	12.2876176654818	12.2879060512011	12.288839653636	12.2880915780709	12.2887843736718	12.2894117779938	12.2888318559161	12.288918691236	12.2881775034999	12.2882543933627	12.2884835465549	12.2925373419078	12.2906857326308	12.2901599596641	12.2887575899797	12.2887531569565	12.2888453035265
"X76724_at"	12.2995149928239	12.3001328924174	12.3003081665301	12.3002591508385	12.3001847524198	12.3004430878664	12.300395969978	12.3004207240955	12.3004604075684	12.3004275927462	12.3005303338781	12.3001603441829	12.2996065192604	12.3001346699672	12.2999084453494	12.300149154279	12.2997983104849	12.3005027186414	12.300496864017	12.3005560772728
"X76985_at"	12.3009883872938	12.3014184927207	12.301544764447	12.3010774537098	12.301053652977	12.301557050085	12.3015150598336	12.301455724806	12.301462009108	12.3013497962021	12.3014878108889	12.3011360731004	12.3006009892406	12.3008800719255	12.3020084783734	12.3020369924121	12.3019698246823	12.3013478109331	12.3014743680667	12.3015729256581
"X76988cds_at"	12.3049315809497	12.3052469959748	12.3050162338407	12.3053039377424	12.3052760264888	12.3053119408607	12.3055224541962	12.3053526355574	12.3053489789965	12.3052241691511	12.3054114995311	12.3052379834106	12.3049677758899	12.3051428474597	12.3053844930181	12.3052778431921	12.3050721874551	12.3053626461608	12.3055254925556	12.3055765907282
"X77237_at"	12.3021395964967	12.3027538089841	12.3031869834701	12.3027577455698	12.3026766765056	12.3027790861951	12.3028883779148	12.3027841594408	12.3028821561427	12.3028062543484	12.3028489227461	12.3029432805661	12.302797079905	12.3028637266372	12.3023910397061	12.302661184913	12.302609509788	12.302722514551	12.3027493589107	12.3027532409158
"X77934cds_at"	12.2871009323782	12.2882497922473	12.2875420131693	12.2884887561604	12.2881088111429	12.2890697261789	12.2891197841996	12.2887954786409	12.288930661824	12.2883498892125	12.2889843099645	12.2874553623197	12.286569689358	12.287932707379	12.2874607601743	12.2880996451992	12.2872821601862	12.289035851444	12.2891664963319	12.2894464644526
"X77934cds_g_at"	12.295990490605	12.2969856704414	12.2965969797517	12.2970882774312	12.2968613332763	12.2974692330486	12.2976700371271	12.2973779982301	12.29721970534	12.2969702551365	12.2973267520043	12.2964011637273	12.2963411454044	12.2966049278084	12.2966015516606	12.2970745290565	12.2963648787429	12.2975447844669	12.2975757860939	12.2977229105181
"X78167_at"	12.2813030847203	12.2852435519932	12.2851395305526	12.2834382015779	12.2851462417279	12.2856549231363	12.2854469555069	12.2854032346677	12.2847729831536	12.2848210908964	12.2846138614649	12.2843819684347	12.284641083578	12.2849622475352	12.2877987084933	12.2870966916334	12.2858188777512	12.2851731574705	12.2851818054058	12.2853814841991
"X78327_at"	12.2800139770826	12.2828655217151	12.2832693883398	12.2812922299567	12.2830122459747	12.2830838660474	12.2829077454451	12.2830503987813	12.2830376969564	12.283023190485	12.2829403672286	12.2822850242224	12.2824632991767	12.2835937270405	12.2857181316077	12.2853002732092	12.2832071567695	12.2827844775256	12.2827715393051	12.2833465705138
"X78593_at"	12.3089681989418	12.3092064183385	12.3092641990609	12.3091364949421	12.3091232961786	12.3092520470292	12.3091697024344	12.3092144220067	12.3091514503283	12.309138388871	12.3091418099134	12.3087180831247	12.3087086503394	12.3087331568127	12.3088225410962	12.3092262372332	12.3087710558877	12.309214727691	12.3092189378589	12.3092231622058
"X78593_g_at"	12.3072664123462	12.3075232950201	12.3075005207042	12.3074101679596	12.3074436651332	12.3075362485289	12.3075679089989	12.3074588907834	12.3074781791258	12.3074831786768	12.3074237753844	12.3072856023165	12.3074960725644	12.3073165840921	12.3073747415976	12.3078026562126	12.307234162642	12.3074569278538	12.3075356299186	12.3075641214732
"X78603_at"	12.3039225764642	12.3044450167342	12.304540153086	12.3043212302658	12.3043178713633	12.3046121422494	12.3043991139619	12.3045129103688	12.3044020546606	12.3043715283382	12.3044188707081	12.3041023936992	12.3040171094072	12.3042413277847	12.3042646642573	12.3043858882511	12.3040994539961	12.3044338184806	12.304471680806	12.3046010159696
"X78605_at"	12.2896680368618	12.2905865311516	12.2910163390717	12.2899224781674	12.2901461345173	12.2904216761692	12.2905491032867	12.2904964263939	12.2906055043349	12.2904850134184	12.2906733808349	12.2910229044369	12.2906000567159	12.2910855583649	12.2909047031873	12.2903325784747	12.2905282361835	12.2906394229001	12.2903658737855	12.290530517194
"X78606_at"	12.2995284742854	12.3005943353624	12.2998367878074	12.2996647136875	12.2999543044194	12.3000030967405	12.2996836468593	12.2999468124979	12.2996366277605	12.2995041974666	12.2996126349053	12.2989975361865	12.2990466806885	12.2992100948562	12.2989077280898	12.2999102395254	12.2989157706549	12.3002543567778	12.2999369260035	12.3000153234866
"X78689cds_at"	12.3071618468777	12.307448476295	12.3073013345717	12.3074421624834	12.3073861136694	12.3074565251899	12.3075058688666	12.30750093296	12.3074687401894	12.3073787968718	12.307445311698	12.3070926591958	12.3068782127122	12.3072338932018	12.3073246116058	12.307512960733	12.3071575325591	12.3074816855241	12.3075602473054	12.3075112429484
"X78848cds_f_at"	12.2859952401529	12.2878592347217	12.2897952900916	12.2868633590446	12.2876729809951	12.288009829814	12.2869829525846	12.2875674756148	12.2877147548953	12.2877606170394	12.2878036566874	12.286331425962	12.2864227308483	12.2866415701598	12.2873316777513	12.2886760651534	12.2869716922342	12.2878078312642	12.2877784047246	12.2881558746664
"X78949_at"	12.3012816215687	12.3023661369477	12.3023017319656	12.3020039786431	12.3020420968356	12.3029744830861	12.3025381258852	12.3028558913148	12.3023589042993	12.3022485363628	12.3023829183986	12.3018418138325	12.3017687716538	12.302038119101	12.3021119245372	12.3023273006319	12.3018231331767	12.3024298092976	12.3024031960393	12.3023827309679
"X79208_s_at"	12.2975064637265	12.2975373151361	12.2973169116735	12.2974162893862	12.2973431480652	12.2973725275098	12.2976329994478	12.2975550810459	12.2974829590789	12.297544331161	12.2975291339108	12.2975197072542	12.2970076259076	12.2974311315294	12.2971922483793	12.2974267742208	12.2973451190834	12.2975336600341	12.2975524202763	12.2975391490636
