	T504a	T05a	T05b	T504b	C05a	C05b	T05c	C05c	C504a	C0b	C504b	C05d	C0c	T05d
rc_AA894090_at	12.1310051551462	11.7077987371554	11.5754647580082	12.228724393515	11.6972819148449	12.2252810509404	12.3162521956128	11.9534028614861	12.0731052354116	12.0792076841997	12.1379340148737	11.47521700498	11.9729918424394	12.0240700534942
rc_AA894092_at	6.95009512476259	6.87521388016283	6.98296323615111	6.97958116242252	6.84062218584136	6.69989569775072	7.12581381541271	6.99893386640696	7.00947835007094	6.88227197809927	7.20720649739657	6.56603494169522	6.9897965497559	7.40904766021377
rc_AA894096_at	8.45408665431878	8.70189495144678	8.650995112558	8.57429181204611	8.87894404953457	8.11817614715732	8.62108057529616	8.52101397195194	8.51366890949224	8.4728161773884	8.63344433869126	8.56778888210968	8.78243828127652	9.41063674014193
rc_AA894099_at	12.5173967180979	12.1737711829657	12.172881703835	12.4559657098855	12.1785321792173	12.4044152421714	12.595948125427	12.4540573634067	12.3927166193864	12.4702596463557	12.5910939332723	11.648178801088	12.5173507431433	11.8230995545513
rc_AA894101_at	10.9743552057209	10.2030703878953	10.5585470889295	11.1156586286721	10.1468878823945	10.2862985761317	11.0376826134799	10.2719517447516	10.7595308913915	10.6218240855674	10.8623110659521	9.49245544361939	10.9082591182947	9.21762052735244
rc_AA894101_g_at	10.8579503182394	9.90744970833469	9.70538010021362	10.9842702343544	9.71488244495895	10.7066538963737	10.4831791006159	10.0290677666437	10.4785670172414	10.5815032318123	10.2933122068037	9.07244951432888	10.486165576437	10.2247121842069
rc_AA894104_at	12.2197219523067	11.8523957629837	11.3820053864391	12.3692622113036	11.6000968498968	12.3406771106947	11.8213132237579	11.8142253262525	12.1138444033111	12.240941828448	11.9385012614156	11.2047038599883	12.1904631748457	11.4530221937794
rc_AA894105_at	6.59636101284798	6.36187231595405	6.52635393828408	6.5061519433532	6.38499970423832	6.51600866203169	6.36836678675425	6.45923096906138	6.44602896360599	6.44510309132932	6.31640395881836	6.5212433920097	6.48855488424637	7.61638638086844
rc_AA894119_at	7.62235732340928	6.89659795300898	7.18415106888441	7.31380697293422	6.98217501046181	7.31116251702123	7.13635867798953	7.11430393006816	7.34276668780735	7.36335400297103	7.04682001341902	7.25142207806265	7.45486162240757	8.09993029381154
rc_AA894130_at	11.4997946738781	11.039896468589	10.4673711217371	11.627762547998	10.3141153419152	11.4750633991357	11.1099471282999	11.0575739820346	11.0892915995182	11.1856559616315	10.5044888874738	10.6272726056035	11.4243484156616	11.3065150927887
rc_AA894131_at	10.5791548706082	10.1860061918362	9.88480916436034	10.2563868923146	9.56982151931396	10.7315288396703	10.1803739094539	10.5572743801856	10.2183795749305	10.628569713505	9.51952676204634	10.1812476967413	10.3415492153694	10.7433622293966
rc_AA894148_s_at	8.10578004232395	8.25247006165815	9.08605133451145	8.03480777073148	8.43538075524351	8.03485460215066	8.30476976893939	8.91117006830603	8.09045090983917	8.0228094999211	7.81978397056139	9.07881054268776	8.31660194710509	9.48636809204119
rc_AA894155_at	6.97579745117438	6.99724970950519	6.94368922510217	6.90626949686068	6.64597285841253	7.19812644459232	6.77766765525515	7.07505923372248	6.83008947860412	7.26072546654639	6.6874688111012	7.38089868649246	6.92171215767543	7.92036616867403
rc_AA894160_at	10.4067396150174	9.88094263106433	10.3364224981697	10.0578449894484	9.49475027940469	10.1805714852532	9.94934662755909	10.3225022665999	9.57203731165216	10.2131706623493	9.84074056311421	10.2936168612945	10.2300305432605	10.7440121722349
rc_AA894165_at	7.69837141261335	7.8499030687115	7.35323857127695	7.59790162983421	6.95721155391732	7.57461879285502	7.33287665273573	7.59001096743042	7.54984532306508	7.73561954404669	7.39365117564654	7.54349142945912	7.82750110529116	9.22041896969032
rc_AA894167_at	8.47684463231698	8.70209399079054	8.50989713724229	8.39228818070404	8.54753986268642	8.54261071889812	8.2281596636779	8.53502648800575	8.39868000750029	8.62274323515377	8.17411707435776	9.03272524914284	8.91217498185642	10.0102408496118
rc_AA894168_at	9.39655074057668	8.93410746651316	9.04918598215552	9.11070350079541	8.56223708934327	9.57672378446664	9.23980666538082	9.16337895318787	8.79671489228161	9.46276596739557	8.84205801076462	9.03725452712659	9.2876812441691	9.99024760882034
rc_AA894173_at	11.0157635012976	10.6103234099744	10.4771858660241	10.6812322064093	10.410839854719	10.9017952376876	10.9638631083961	10.8179987904029	10.6493005035675	11.0985425224841	10.5374331276931	10.3692659596463	11.1190872325328	10.7411287655492
rc_AA894174_at	9.44063435987611	9.28238687769144	8.50585191032293	9.48449222598518	8.74781742770293	9.85012683700966	9.7356654854589	9.09271401500755	9.32833559153292	9.03799115936893	9.41426261259197	8.51119705857161	9.14018307190377	9.2805448936352
rc_AA894174_g_at	9.88390530576921	9.71907992859157	9.0955400055422	9.86223521061083	9.54783824715127	10.198731017822	10.2658629743023	9.97924008525741	9.79302614735151	9.67529066287814	9.9047605788513	9.12499409071556	9.70749686598737	10.1134327834434
rc_AA894188_at	10.2159025139056	9.6835229567905	9.34213028196996	9.82519936022934	9.16061869468869	10.208327587944	10.0608509264344	9.83823957178406	9.65708939468526	10.0230837790553	9.46936275780957	9.45897613688466	9.8667210737452	10.3943418751342
rc_AA894189_at	10.0090312903469	9.60762878252537	9.59820916035356	10.0141004068085	9.42044389339772	9.91363605058369	10.1518916178671	9.650082265132	9.99412411413762	10.0292311623727	9.85396019626525	9.54343335832106	10.1585941547061	10.431733024412
rc_AA894193_at	9.29017682787534	8.8475769070879	8.16386513967394	8.23735566926458	8.30752225760411	9.55373542282946	9.51803805745098	8.86097455642556	8.75351486846712	9.01016671783576	8.53293929278425	7.79461274128717	8.98581715366983	9.33422681933996
rc_AA894199_at	6.73697729110163	6.67532330608917	6.46477024625123	6.6828779558822	6.68922634779856	6.62886763151143	6.67312128336434	6.63276707833831	6.65524025507782	6.79157004008868	6.65130359935641	6.70855748080638	6.92719553027085	7.10621475549026
rc_AA894200_at	10.7754690486969	10.6953571931526	10.5587695183624	10.5369968949412	10.9257356372368	10.6929765935515	11.0543152246498	10.5354858145728	10.6894559094086	10.7693063765984	10.7387916465612	10.7867882045398	10.8627630887642	10.7783766113767
rc_AA894200_g_at	14.7381886518935	14.4280182061013	13.5317264457539	14.4938856646029	13.6010279967204	14.6787511332879	14.7866912602403	14.4717994405846	14.2302341934526	14.7116072009534	14.5497245579067	13.3362465308621	14.7756819250044	13.6333405212082
rc_AA894204_at	8.77608205390225	8.35511779353092	7.91564099480406	8.38917134297767	8.10880016163385	8.73335843770152	8.83288499225624	8.41602265457777	8.37908280544086	8.63084423458907	8.65213563059855	8.07806363155028	8.69139301470298	8.51618312748269
rc_AA894207_at	8.02230741337327	8.02421085242322	7.6587336311551	7.73412982039448	8.39824426122713	8.16727959061419	8.52984816274395	7.90969294034435	7.88859903766711	8.04066991796063	8.06617731112241	9.03656563290565	8.33664729697852	8.78447991042009
rc_AA894207_g_at	13.4883981844753	13.6846192038115	12.5978716353784	12.8112271636024	12.905755610652	13.9085466025057	14.0293058592988	13.9999048960921	12.4952168529663	13.333532256814	13.2387348697673	12.6050365769234	13.4163694809198	13.0710980843638
rc_AA894210_at	11.6300275937903	11.5127432523893	10.4284444734944	10.7436372385377	10.6300466391903	12.1796155891968	12.1224667337861	11.5843737045205	10.4094443027232	11.5281942978048	11.2606785194739	10.5710402931616	11.4183342830101	11.0069966958802
rc_AA894212_at	12.4939688935007	12.2979778097778	11.5384467086953	12.3050472146079	11.7313083166184	12.4922850619782	12.8588944208521	12.258959972531	11.9569221149604	12.6444342371758	12.3566768446574	11.3933097210903	12.5983665062427	11.6785070837302
rc_AA894226_at	9.1314727747919	9.29483642489128	9.62652491458557	9.03887733005595	9.86251520499853	9.06935881635297	9.72068036910174	9.5310740052851	9.29578750149011	9.1361478551679	9.36973219512507	9.94090999707774	9.26225263493987	10.3786409777781
rc_AA894226_g_at	7.56282165590291	7.57941999195756	8.02394794008052	7.65771956734288	8.47729529760985	7.57682113130986	7.90975977450192	7.70968775640514	7.72482588733511	7.52285839993083	7.76266164577715	8.9555909556226	7.72736368415503	9.38155018040997
rc_AA894232_at	7.55359199707555	7.59157003856702	7.54543318198613	7.76409225497962	7.83036971877512	7.67626514810932	7.83952688070805	7.80998544692562	7.82417911980668	7.57870625596876	7.86451976892655	7.86053264116182	7.89007485341414	8.34613975883259
rc_AA894233_at	11.5867574731992	11.7589659584371	11.7933263341935	11.8167704455652	12.0578157281113	11.5879336876619	11.9386348788839	11.6792581891376	11.9223977017302	11.768657961543	12.0077046990343	11.8653532311251	12.0451307055194	12.6857824914657
rc_AA894233_g_at	7.3866774841657	7.45232031886563	7.2675763736454	7.40555270469871	7.29184712119503	7.36318304486141	7.66888628958275	7.21551942479312	7.36781844266957	7.37909361065145	7.36316176208697	6.96974364990332	7.49326021390853	7.77891576859746
rc_AA894234_at	11.5173730062192	11.0859260975544	11.1819108812991	11.7162357972119	10.9331796405435	11.0457806590874	11.5953351837983	11.2453732915218	11.4677477731326	11.5746851899974	11.5711692853136	10.6199131662386	11.3784882440421	11.0033507325476
rc_AA894246_f_at	8.76832864256504	8.62333138686381	9.63797957676915	9.01997255210351	9.86932579713574	8.54559388219931	9.15686234405141	8.89921888482835	9.13366462441847	8.84946225708901	9.12866975980533	9.7936605408859	9.00530211187801	10.0507309720996
rc_AA894258_at	8.00039294860931	7.49565637249308	8.3215964903978	8.21930250864999	8.1188666574624	7.65588932644596	8.12669276179009	7.83871713590461	8.19288267610013	7.86552627650835	8.16954371553208	7.82750505493879	7.98729130451421	8.16116354717277
rc_AA894259_at	12.5897575545246	11.8107976640272	11.9408453052143	12.6660096655044	11.9736515090028	12.0020024523044	12.6352829826272	12.1554603728651	12.3876329930043	12.4887287356048	12.4128564521496	11.4393119832248	12.6423774808436	11.2420705285784
rc_AA894262_at	9.31572768670091	8.72191772013372	9.29017659160374	9.04048129959662	9.19394050200861	8.89470001197388	8.86352556420808	9.19662034684882	9.06663154167197	8.97818321978257	8.79031814428897	9.20781973074576	8.97560021232441	10.0686586840865
rc_AA894264_at	11.3388074895459	10.9250365458461	10.3474716506812	11.600055421095	10.7332976156025	11.5743635217914	11.0695718952725	11.195644039174	11.168570379407	11.2830427606494	10.9598980289839	10.6063283007865	11.1921791999394	11.4790605016976
rc_AA894273_at	9.6440887964894	9.24116908645491	9.24251529349169	9.67244742313521	9.22621477783003	9.42797660055891	9.19473414191446	9.36861119453325	9.44298096082729	9.4598964299227	9.27342819094289	9.01758211192065	9.4430216267944	9.61573294346418
rc_AA894277_at	10.3905585104013	10.0438118182369	9.74446103091773	10.356238893116	9.72852428454451	10.6243520271073	10.1000581182212	10.235463473655	10.2270731880065	10.3573063479729	9.82645927147094	9.7605169430045	10.3634274853374	11.2984208797306
rc_AA894282_at	8.33717950878181	8.12155387450831	7.23835507787075	7.91833172612167	6.97950530213263	8.62840279963335	8.03709234220235	8.11779481234913	7.70172938582217	8.07052847878915	7.26144680605818	7.57421425340678	7.60568123951036	9.25927711625396
rc_AA894292_at	9.26408399499886	9.4532074592346	9.51936501100996	9.27706278136522	9.01402328994417	9.23846746336529	8.94238420064348	9.48069104782536	9.16143232716505	9.27215585666115	8.67117774944279	10.2007074437447	9.21625866208505	10.7177225528935
rc_AA894296_at	12.0063715694379	11.7074358431744	11.6870611591896	11.631876934622	11.1400352953561	11.8340333718535	11.5839928828933	11.7385517481402	11.570331371311	11.9708453163139	11.21802652556	11.7240742883616	11.8432037347792	12.2687267467929
rc_AA894297_at	8.95975854687238	8.8059020086151	8.52778810987228	8.46655928201177	7.91300467016241	8.99622711240165	8.42887971830276	8.70227211101598	8.14657664477413	8.88315604166054	8.30871530204984	8.337184999324	8.48752088446195	9.91210672287869
rc_AA894298_s_at	7.79310464654116	7.6861033956575	7.69997049842462	7.81753428447104	7.81407006467303	7.8725251097048	7.84803048601113	7.89858930347159	7.93362148194579	7.69234923325694	7.92368990945888	7.65075426141617	7.58947598322676	7.7906419906109
rc_AA894304_at	10.8965298394029	10.5021737112133	10.0704726769442	10.6146698931979	9.32435096943505	10.4382596089398	10.5227386253244	10.5055969225732	10.1010131284555	10.6000852459248	9.98125305626589	10.219458751999	10.1821747797625	10.7912087227539
rc_AA894305_at	11.7739595754359	11.4884450667097	10.9624243217895	11.8392833330015	10.4244268002926	12.0667429068132	11.5496303308795	11.6030622524396	11.0513967969283	11.937456207406	11.2227475535952	10.9128037878854	11.8900111165502	11.7253749782276
rc_AA894312_at	9.85472624553347	9.63153054440808	9.73004176545231	9.53695843741961	9.10636548353119	9.86961291936646	9.50440473261596	9.65999324771215	9.49840828914476	9.80510062970255	9.48873479165995	9.93178629462561	9.94304763292929	10.8283707324122
rc_AA894316_at	10.6877532102172	10.6226578919582	10.6745374148286	10.5765336010484	10.3280230491167	10.630138796185	10.8665395354168	10.7989207545616	10.2608950574927	10.6661757517825	10.0471398069861	11.2245611844834	10.6932436358821	11.5654313699608
rc_AA894317_s_at	13.6041336220986	13.237007980415	12.3656021959407	13.1654945417377	12.7629357490358	13.6102265669058	13.4541010351747	13.2621955147681	13.2984923667445	13.3511084446034	13.5859137862328	12.0352885114567	13.4997814835681	11.390324713612
rc_AA894318_at	10.3944236779732	10.2066791003189	10.0493777501533	10.2189002353549	9.73253510032211	10.3367032782694	10.3022489825734	10.2275609160148	10.0457523759101	10.4665980329322	9.92970275353112	10.2576933013373	10.5378432657896	10.9213681474418
rc_AA894321_at	9.66131720279736	9.43186778328379	9.23300987066645	9.52998632091432	9.01016621278566	9.53255537399036	9.50351955127488	9.54357969872986	9.3331311429066	9.92036689608154	9.21018813647565	9.48316283446447	9.85674789202688	10.5624894083271
rc_AA894330_s_at	11.8628803195022	11.4357715649066	10.4269239644871	11.9904001922792	10.6397429831016	11.6676912119741	11.8914886917374	11.7086793706533	10.4647938549046	11.1811152476776	11.5415451608409	10.4153335773059	11.718296214745	11.4216536282963
rc_AA894332_at	9.68507292912201	9.7419458396083	9.54782505299428	9.73496693814483	9.69729710823103	9.70725899613059	9.59117034526173	9.77461934473044	9.72815824463302	9.74642860522584	9.57884857884793	9.89859088925182	9.85190458620819	11.0297862388341
rc_AA894337_at	7.52309979125629	7.48420404427742	7.51425601349616	7.42053874179366	7.45948347041746	7.51024666465634	7.60185925909397	7.62550704764743	7.62670288888084	7.41632644975812	7.49970510576847	8.09976164102794	7.54765856921267	8.42124399656121
rc_AA894338_at	8.18999162471454	8.20912918363269	8.03658803752051	8.02471455660476	7.78973704565367	8.15197131031907	8.4296275624208	8.02444932069794	8.12349158901396	8.02864648210365	7.88909420181073	8.46605553869327	8.20845422373108	9.12765517651059
rc_AA894340_at	9.66471526402416	9.3907446487855	9.35878808301126	9.4459960770151	9.32220536606574	10.0395139396514	10.0828371426722	9.47916740380128	9.22248881779916	9.538504197026	9.41519103699588	9.56149365771793	9.56609840852509	10.2980897332085
rc_AA894345_at	12.8032747260172	12.3221325868658	11.6669655627094	12.4016292072117	11.6924081512615	12.5278414986964	12.8723838982249	12.2243412548578	12.0177902795371	12.4428470412045	12.3600109782943	10.9657215446609	12.5492961736248	11.0719300600425
rc_AA899106_at	11.3596690334894	11.0504329015571	11.0856084163997	11.6584116575385	10.945036201905	11.9698219108073	10.9341403308651	11.9874993425194	11.385570464247	11.6361806352353	11.1844521122753	11.1643569130917	11.0299908740588	11.0029706098369
rc_AA899253_at	11.3943451477099	11.4965192234304	10.2104477037962	11.0038575774128	10.132978213108	11.8996539710708	11.3982115997464	11.8927329523239	11.0973143545341	11.208933906322	11.0576291378895	10.2466620244516	11.095750381399	10.991526633091
rc_AA899320_at	12.4934496377382	11.9418377422464	12.1223333393947	12.3309293492286	12.0924315890272	12.6474790532337	12.337401648118	12.1576474403875	11.4775379061371	12.1519981413433	12.2165846836526	11.8109414013681	12.2240784466534	11.6506479186933
rc_AA899552_at	8.78862119170049	9.07012307964175	8.70069382680145	8.7125903665331	8.64179423032418	8.84606855504023	8.43492789838847	9.04997138233212	8.80594014285185	8.85535398876407	8.636023702185	9.49940944785728	8.85517460184026	8.85685334339443
rc_AA899808_at	8.30538463249587	8.59419140880249	8.34747843339629	8.24821189392906	8.0197580816033	8.4516516259446	7.8286171882817	8.48239637387638	8.35766616027935	8.46517018914713	8.19699733074419	8.64546629959649	8.52968003244328	8.32765411770746
rc_AA899808_g_at	9.47659467486443	9.74154319567185	9.2062750954104	9.41861609592234	9.00113898877932	9.41989486657122	9.18148478456835	9.60001915809172	9.53066841670056	9.45263699056744	9.5190701960349	9.54099165336447	9.50228631046354	8.87067285739569
rc_AA899854_at	8.64430125377108	8.82010814560388	8.67480351912303	8.75486839997418	8.72191563777468	8.83309240633269	8.82898749924566	8.54917186011003	9.45562841760053	8.3911588453417	9.02535419297414	8.53251923882017	8.41366341351801	8.52899808872411
rc_AA899935_at	10.3734645802139	10.0236830662641	9.49635986683528	10.2318687490021	9.67313652487231	10.339191207158	10.0162474193677	10.212285211583	10.2344568056989	10.0396138847595	10.2433166406778	9.60674603851995	10.2114724479243	9.2990981792459
rc_AA900199_s_at	11.0521884965216	10.5476359794801	10.6480854499788	10.6960641758062	10.8352483360473	11.265910641925	11.4257484541537	10.7044169806938	10.4474602671287	10.5242705109024	10.8667482716315	10.0439915315647	10.4616259465092	11.160399690403
rc_AA900380_at	7.60080272198774	7.86220855089701	8.07974241293873	7.86932272388144	7.88592216954183	7.75017497320223	7.52474302375789	7.70269547955408	7.94050758022314	7.62565673370953	7.76678793150463	7.97247499965486	7.87111813955059	7.68682920400419
rc_AA900413_at	10.5289418739149	10.2035707261012	11.2880524635407	10.6369314945394	11.3760747748325	10.5103749196282	10.6316678168415	10.6000592772983	10.5766369086552	10.3751607451468	10.5883855861641	11.072737006753	10.4193107447108	11.4656265248406
rc_AA900476_at	10.2046604969835	10.5232805802032	11.3560721287273	10.547449767565	11.3200928009404	9.98345599279198	10.9514798698087	10.20283831746	10.2991722211306	10.1218297747099	10.2563860734097	11.3231662900694	10.4308633077088	11.7045392509747
rc_AA900476_g_at	8.90843970925647	9.12105914002735	9.44371882217167	9.12594073307808	9.35777914084083	9.30120891951019	9.79349587698055	9.23673379001834	8.73152244509748	9.03165868486824	8.9941040459534	8.9287545197486	8.95734960610454	9.87921530395847
rc_AA900503_at	10.1538035654558	9.60927565044818	9.50810832329663	10.2584463627639	9.69975290361072	10.1770276192189	9.96656058046373	10.1164236818104	9.90468034127646	9.817713460761	9.86779204845617	10.014653604736	9.49477335820997	11.3353671898641
rc_AA900505_at	12.725484602885	12.5594958340883	11.6644027788166	12.6439256595425	11.5731067658227	12.829864156237	12.8726842280053	12.5400389535778	12.636288939269	12.4170965430061	12.4399172096117	10.9993479991163	12.2477508886397	11.9597576276207
rc_AA900516_s_at	10.2012788712279	9.66446398666563	9.74744908651366	9.98478879857448	9.87136701021099	10.0939343382539	10.0155273055438	10.0407759218199	10.2702388061878	10.0460445860611	10.2642205353644	9.9724132061319	9.98939252986984	9.96872206572804
rc_AA900582_at	10.6685161515907	10.6531615417758	10.3700545212839	10.6214295001371	10.3578401650296	10.5967167341667	10.4202212309505	10.8574562822289	10.6991825567563	10.3468910288928	10.5932389129288	10.3161561298958	10.8264419704176	10.443645158059
rc_AA900601_at	7.87918193615273	7.97803619339187	7.55560251104731	7.89496730444019	7.66501197047137	8.24579063487487	7.93464250864519	8.11294664015998	8.16923259853232	7.78859533512278	7.99858745038756	7.93507954208091	8.16114321873127	7.98746985438372
rc_AA900750_s_at	8.00001959612726	7.83693439552885	7.98575396195531	8.17504059880762	7.85995344662816	7.90441547186163	7.93860277369429	8.00211778257821	8.17072817282303	7.68143579657585	8.07981977134695	8.48821440523248	7.94605545231799	8.29317968925247
rc_AA900769_s_at	10.5993933983478	9.81508060570374	9.61282051511018	10.9122503043681	9.67821662429749	10.3998499922469	11.1292304877931	9.99628636846612	10.6086378218336	10.0591296286247	10.1728968500106	10.2029342306719	9.2002334171275	10.5938486624537
rc_AA900848_at	10.034778681505	9.86364317266674	9.73683335635158	10.1315163007361	9.71981185054922	9.65423635122625	10.0441202288521	10.1119271559921	10.255269921997	9.99025326218154	10.1889598479796	9.74945805498846	9.93709605273122	9.47045954666536
rc_AA900850_at	7.45301555570625	7.32631567762401	7.52183289897583	7.47520894398478	7.60089921226418	7.45437370200562	7.67523142678169	7.67742446589906	7.61164768968806	7.46344802956919	7.39348676641019	7.71724308938542	7.24300617285024	7.68552696819496
rc_AA900850_g_at	8.58640294337102	8.86356837822803	8.8148207832226	8.74442238243324	9.03492243762743	8.61587806179134	8.77342286390857	8.93024339441511	8.79664297640619	8.47498625881281	8.8864844007408	9.67306372535258	8.68813888001803	9.22668785605491
rc_AA900900_s_at	9.56356142480267	9.31625807534041	9.54585830369527	9.65805072175226	10.2622285992781	9.427359579692	9.59720848678714	9.44423533839275	9.19670393923205	9.48369029804031	9.47611471206928	10.3657150396743	9.5206089272123	10.5923761560456
rc_AA900989_at	7.11236093871787	7.1021003209691	7.10033368920344	7.21330246678813	7.21727105459463	7.06044970145654	7.10960213167397	7.12359737076023	6.91860747449347	7.11248121211719	7.32546040681741	6.99419248500725	7.27552075251701	6.90544508947071
rc_AA924084_at	10.6377830425154	10.4126354478913	9.60747214293646	10.2031690431911	9.38646355380153	10.8436911867609	10.0793397137069	10.4593564336304	10.3236080462166	10.5703253723502	10.358009307451	9.49013541659184	10.3779065702657	10.1441762428667
rc_AA924198_s_at	10.3077058595584	10.3035415568801	10.5547875719366	9.97146487601861	10.4721954486683	10.2801616517079	10.1241048206083	10.3261492398308	10.4599046583803	10.4651088693802	10.3158607801266	10.7143968115261	10.3335974745295	10.6263164811961
rc_AA924267_s_at	9.02499179373429	9.17488138252699	9.76428782166901	9.42568096179717	9.94934681852416	9.16041151181748	9.35684386504428	8.98461604829284	9.3199191347275	9.13953250771861	9.49932403503744	9.98877143720187	8.98340032194674	10.3612232102979
rc_AA924289_s_at	10.3289737589714	10.7405373122086	10.1902639266987	10.3672481441637	9.99505761753911	10.3562360451829	9.82878935641248	10.3594254676498	10.4210855711901	10.3763797438017	10.2828765473853	10.3116896138414	10.5959693420838	10.0909444066653
rc_AA924326_s_at	14.344526077031	13.4402078217192	13.7139023507657	14.239980819042	13.3769319129597	13.7280017728501	14.1346454908996	13.122089312216	14.2691023573781	14.0306154134182	14.0183292685319	11.9798567959839	13.9646416966999	10.6662703137717
rc_AA924542_s_at	10.9752807535982	10.6639871707309	11.0675232881868	10.9109362105144	11.244271630062	10.780292291756	11.1587744862709	10.6292861550322	10.9191901618162	10.8040558144276	11.0353181726783	10.9106842892225	10.7711898735017	10.9186175072165
rc_AA924591_at	8.64750469258846	7.94789370320703	8.89987180464612	8.97218491288033	8.94761717077801	8.716268903438	8.65803112782029	8.76034552134981	8.52213677641148	8.26690305703421	8.97514551606983	8.37435908352014	8.08373403832247	8.99087123566669
rc_AA924772_at	14.4257532400213	14.1815789375889	13.6471703429415	14.4983259232789	13.4238114947649	14.3710490313925	14.1755202360865	14.1285204183639	14.2106022191076	14.2735209588044	14.2187165215358	12.7058319243686	14.1089746713135	12.6873137505734
rc_AA924909_at	8.92361162109395	9.04043856199366	8.72012068252239	9.03707844916976	8.7009531179777	8.97711578775425	8.73202795041449	9.03536406297153	8.94761353047756	8.84275467818654	8.82924936953546	8.97358893178933	9.1259861057705	8.75627060696254
rc_AA924925_at	11.4999670290794	10.7223415148828	10.6036379494506	11.5631266898688	10.7750995322688	10.8503278499523	11.1758233406296	10.9059369653005	11.2446238824081	11.0799452754666	11.4660656340348	10.4895000765363	10.7812338804414	10.5180939066414
rc_AA925138_s_at	9.40995486786512	9.308231743148	9.21647549031997	9.47495425637369	9.14127012234558	9.37118988962276	9.49890919139094	9.26683520532602	9.56878271834728	9.38118346305031	9.55844120935336	9.3495009475524	9.63784881531838	9.55326849744737
rc_AA925246_at	9.6176679103215	9.26182243777982	9.62680160800783	9.75973163439595	9.72756034979294	9.62043107165939	9.69606730982357	9.58510633494091	9.74614163087032	9.26925814343962	9.50324347848525	10.0961161157411	9.38528310684832	10.1243713017946
rc_AA925248_at	6.68189766678128	6.60574631139654	6.70935194624544	6.66474292199814	6.73127818850279	6.69550121240114	6.56947720262764	6.76749713074297	6.59896138296927	6.69400668539024	6.68898557719951	7.67263387648753	6.63866363605029	7.17629853815188
rc_AA925252_at	8.47725718240932	8.17493290155567	8.77762367656892	8.41045221209582	8.64998777839184	9.0322070732933	8.87665926774886	9.18245785754953	7.81041771333407	8.21882906848632	8.47348244555804	8.76457658326793	7.90510368247776	9.50382323962586
rc_AA925300_at	8.82049677901078	8.65530658702687	8.90013879512961	8.98444669316536	8.82375592206725	8.7420696929098	8.67024391210121	8.71396702868517	9.02423180178474	8.90617121926791	8.92466430515128	8.73806385851069	8.88402180610036	8.4924795463536
rc_AA925424_at	8.02598203611289	8.1319112666044	8.15669644036747	8.01155568507417	7.99888096075983	8.09738381114821	7.92283091535118	8.19290428677917	8.12803023568087	8.07319571702571	7.96341914952604	8.31381126937316	8.35405821228537	8.30089884548481
rc_AA925473_at	12.0010258805878	11.7199185742334	11.1410567348939	12.207893539717	11.8499607286142	12.6191414211774	11.986089173858	11.9639584960445	11.4882578129127	11.8656844556394	11.9689614429362	11.4546005721639	12.0612012629068	11.5782774467145
rc_AA925473_g_at	12.8682670352644	12.7641790304083	12.0820060531213	13.0778314031315	12.2726664455993	13.6312845179591	13.3232699134868	13.165037816381	12.5233103797486	12.8435975869114	12.8750210681181	11.9415762429119	12.8451605874343	11.8904121999648
rc_AA925495_at	6.98909459425027	6.63655854492709	6.81394762260637	7.03571772015039	6.96330756284858	7.08327819119852	7.13327471609984	7.20780571640606	6.87147134215616	6.90118047328509	6.90076774239843	6.8436109044773	6.73845173240705	7.04393209314962
rc_AA925506_s_at	9.67178685615518	9.51227821056397	9.91671553407117	9.78805057675805	9.96181976113766	9.29491798500908	9.42208683125019	9.3457231649003	10.0719335295911	9.88823333943083	9.83169104502595	10.0225982252151	9.60818989169414	9.9522611959771
rc_AA925529_at	8.86988082845505	8.59830887270205	8.90858707125313	9.00052291838484	9.1156316760581	8.99245604484215	8.95368729228064	8.81174454488055	8.82420372852723	8.76331736818871	8.96441201515515	8.62973655617396	8.58415721823285	9.93730239581206
rc_AA925556_at	9.70700217544795	9.43090789227851	9.61486314822822	9.80585234225808	9.7502154702161	9.80498137334789	10.0050888026002	9.52622505239939	9.68909086251252	9.6305885089717	9.60819910053618	8.88947179322222	9.45436426044549	9.11472870241208
rc_AA925717_at	12.3079103906984	11.7387873189497	11.0124807942775	12.2448175440842	11.2620260833249	12.266346799942	12.0183017146799	10.9129021078688	12.2438682335217	12.4048126500289	11.8134809900875	10.6115007216869	11.6527063975116	11.6421199622094
rc_AA925752_at	6.24169149690556	6.21144834279917	6.31836582946812	6.35458957404506	6.5291765719708	6.3890725745312	6.43805609015371	6.60836503653994	6.3457099652759	6.273769227881	6.42933933694504	7.47530476985749	6.31218617641073	6.60438625944725
rc_AA925762_at	8.55564541260942	7.80338659553132	7.30929109486357	8.27006618096347	7.96455618735372	8.49899378395616	8.98744233207456	8.650058563667	7.47871132187854	8.50693205278818	8.16793156998206	8.20302315115278	7.86320233576758	7.93603623918257
rc_AA925846_s_at	9.95695968545424	9.7711543783241	9.96408353739753	10.0750052005672	10.1292219508581	9.83543193795136	9.83539824494824	10.111157884829	9.77166429454948	9.73568563441535	10.1865002915877	10.340374651452	10.0108354505629	10.1339192703838
rc_AA925880_at	7.58239210434561	7.60162498604452	7.51202547517154	7.47151024711921	7.56368944472956	7.43904115155943	7.62240647727205	7.69717204192006	7.62746057002682	7.52616469913509	7.75007759711234	7.75651896672643	7.79190815259367	7.93316460524643
